country,asin,sales_rank,daily_units,price,stars,reviews,insert_date,rank_small
Us,B07PSGNTXX,4714,3,36.99,4.3,464,2023/12/24,119
Us,B07DJ4ZGXX,476,22,36.99,4.3,458,2023/12/24,18
Us,B07DJ429XX,623,18,38.99,4.3,464,2023/12/24,24
Us,B07Y4ZTBXX,1910,8,43.99,4.3,464,2023/12/24,58
Us,B07DJ3WCXX,791,15,43.99,4.3,464,2023/12/24,26
Us,B078NVL7XX,410,25,38.99,4.3,464,2023/12/24,14
Us,B07KF8L7XX,473,22,37.99,4.3,464,2023/12/24,14
Us,B077ZRP3XX,202,40,38.59,4.3,464,2023/12/24,7
Jp,B07X9LFKXX,2790,-1,3280,4.4,7,2023/12/24,44
Jp,B07XCMZ1XX,2979,-1,3080,4.4,7,2023/12/24,46
Jp,B07D8RK7XX,15913,-1,-1,3.8,35,2023/12/24,29
Ca,B072XDH9XX,12828,1,-1,3.5,20,2023/12/24,33
Ca,B072LW84XX,4184,4,119.99,3.8,34,2023/12/24,10
Ca,B072PRCLXX,9927,1,-1,2.4,20,2023/12/24,26
Ca,B074M715XX,13599,1,-1,4.2,133,2023/12/24,343
Ca,B074M766XX,331,29,45.99,4.2,133,2023/12/24,14
Ca,B074M6KGXX,75,75,39.99,4.2,133,2023/12/24,3
Ca,B072LW5WXX,12340,1,-1,3.9,17,2023/12/24,310
Ca,B072J9CLXX,8867,1,-1,3.8,31,2023/12/24,229
Ca,B072FPR1XX,11229,1,-1,3.9,18,2023/12/24,283
Ca,B07175FDXX,13492,1,-1,4,6,2023/12/24,337
Us,B07PPGQZXX,28549,0,89.99,4.1,44,2023/12/24,442
Us,B07PN9S8XX,9461,1,89.99,4.1,44,2023/12/24,161
Us,B07PQLD9XX,42504,0,-1,4.1,44,2023/12/24,659
Us,B07PRL2MXX,20013,0,-1,4.1,44,2023/12/24,312
Us,B07TS5LSXX,20958,0,-1,4.1,44,2023/12/24,323
Us,B071FH4HXX,23370,0,-1,4.1,44,2023/12/24,360
Us,B07WMMMDXX,86390,0,-1,4,57,2023/12/24,465
Us,B07WNT69XX,45588,0,39.99,3.1,4,2023/12/24,701
Us,B07WJYSSXX,842,15,54.99,4,57,2023/12/24,4
Us,B07WYXSMXX,54186,0,-1,4,57,2023/12/24,834
Jp,B07R7PRDXX,1762,-1,7899,4.1,11,2023/12/24,16
Jp,B07R9XMRXX,1591,-1,8099,4.1,11,2023/12/24,13
Jp,B07WCSYQXX,28824,-1,-1,1,3,2023/12/24,193
Jp,B07R8TS8XX,1551,-1,5799,2,1,2023/12/24,16
Ca,B071NTQRXX,7951,2,-1,3.7,119,2023/12/24,21
Ca,B071L7RYXX,9823,1,-1,3.7,119,2023/12/24,25
Ca,B0748DQ4XX,5529,3,-1,3.7,119,2023/12/24,15
Ca,B07HSTK9XX,16498,1,-1,4,152,2023/12/24,399
Ca,B071RZWGXX,20249,0,-1,4,152,2023/12/24,466
Ca,B071S19TXX,18281,0,-1,4,152,2023/12/24,434
Ca,B072BP12XX,4393,3,45.99,4,152,2023/12/24,133
Us,B07JXYLXXX,6477,2,75.99,4.2,25,2023/12/24,128
Us,B07JD8ZHXX,87273,0,-1,3.7,18,2023/12/24,295
Us,B07HNJZDXX,106455,0,-1,3.8,56,2023/12/24,585
Us,B07JW2WSXX,79192,0,-1,3.8,56,2023/12/24,417
Us,B07J4S5DXX,59900,0,-1,4.4,29,2023/12/24,1156
Us,B07JXYSLXX,81268,0,-1,4.4,32,2023/12/24,1539
Us,B07PX249XX,123159,0,-1,4.6,30,2023/12/24,400
Us,B07NRMHCXX,42956,0,15.99,4.6,30,2023/12/24,170
Us,B07Q2BHCXX,10177,1,8.99,4.6,30,2023/12/24,76
Us,B07NRMHVXX,4384,3,6.59,4.6,30,2023/12/24,32
Us,B07JPL8HXX,102696,0,-1,3.8,56,2023/12/24,-1
Us,B07JNVGFXX,98561,0,-1,3.8,56,2023/12/24,546
Us,B075M4S2XX,9561,1,43.99,4.4,143,2023/12/24,226
Us,B075M1F4XX,5159,3,40.99,4.4,142,2023/12/24,131
Us,B07G72ZBXX,76577,0,-1,3.6,25,2023/12/24,1465
Us,B06ZZRQKXX,3483,4,28.99,4,136,2023/12/24,93
Us,B06ZZRQLXX,11583,1,-1,4,136,2023/12/24,266
Jp,B01MXRYKXX,18259,-1,-1,4,50,2023/12/24,270
Jp,B01M3V7XXX,490,-1,2999,4,50,2023/12/24,8
Ca,B019R84IXX,4775,3,-1,3.3,34,2023/12/24,13
Ca,B06XGYNVXX,9568,1,-1,4.2,774,2023/12/24,243
Ca,B06VTR57XX,472,23,54.99,4.2,774,2023/12/24,21
Ca,B01M8M3EXX,11241,1,-1,4.2,774,2023/12/24,284
Ca,B01M3RWQXX,11643,1,-1,4.2,774,2023/12/24,296
Ca,B01F3DHEXX,2914,5,-1,4.2,774,2023/12/24,94
Ca,B01M3102XX,11496,1,-1,4.2,774,2023/12/24,291
Us,B07PQ5XNXX,3119,5,79.99,4.1,49,2023/12/24,69
Us,B07PT5WLXX,68109,0,-1,4.1,49,2023/12/24,1070
Us,B07PR959XX,18933,0,-1,4.1,49,2023/12/24,299
Us,B07S2QGSXX,11230,1,54.99,4,65,2023/12/24,71
Us,B07RYKZBXX,5038,3,64.99,4,65,2023/12/24,53
Us,B07MDYLMXX,8961,1,54.99,4,65,2023/12/24,65
Us,B07JZKP5XX,74470,0,-1,4,12,2023/12/24,394
Us,B07HNTJ5XX,18499,0,48.99,4.5,131,2023/12/24,417
Us,B07HNXVZXX,5760,3,43.99,4.6,164,2023/12/24,105
Us,B07HNXPXXX,5217,3,47.99,4.5,131,2023/12/24,98
Us,B01N4876XX,7575,2,46.99,4.6,164,2023/12/24,187
Us,B01M29YGXX,15372,1,50.99,4.6,164,2023/12/24,347
Us,B076KFB4XX,118,56,49.99,4.7,995,2023/12/25,4
Us,B072JT9WXX,481,22,79.99,4.7,909,2023/12/25,14
Us,B073Q6KLXX,27,140,59.99,4.7,964,2023/12/25,2
Us,B01M1L6OXX,1260,11,69.99,4.7,1273,2023/12/25,33
Us,B01MTZ4JXX,132,53,39.99,4.3,1233,2023/12/25,5
Us,B01F543PXX,6,267,51.49,4.6,2603,2023/12/25,1
Us,B01M29YGXX,19930,0,50.99,4.6,164,2023/12/25,391
Us,B077ZRP3XX,321,29,38.59,4.3,466,2023/12/25,9
Us,B07QBPSQXX,29795,4,29.99,4.9,25,2023/12/25,43
Us,B07QBPTNXX,85905,1,42.99,4.9,25,2023/12/25,112
Us,B07QLPG6XX,111705,1,38.99,4.6,34,2023/12/25,142
Us,B07QPR1PXX,37208,3,33.99,4.6,34,2023/12/25,57
Us,B07QLPG8XX,145909,0,-1,4.6,34,2023/12/25,176
Us,B07S16PZXX,300198,0,-1,4.8,17,2023/12/25,901
Us,B07S291NXX,118949,0,6.9,4.8,17,2023/12/25,386
Us,B07S4HN2XX,124059,0,6.9,5,2,2023/12/25,-1
Us,B07QW51WXX,125626,0,9.99,4.1,15,2023/12/25,-1
Us,B07QZBDQXX,177946,0,-1,4.1,15,2023/12/25,-1
Us,B07TB3QWXX,77652,0,19.99,4.5,7,2023/12/25,-1
Us,B07TB311XX,109390,0,19.99,4.5,7,2023/12/25,-1
Us,B07QV4QTXX,159062,0,8.99,3.8,28,2023/12/25,4090
Us,B07R1HZVXX,129853,0,8.99,3.8,28,2023/12/25,3370
Us,B07QV4S8XX,58884,0,8.99,3.8,28,2023/12/25,1338
Us,B07QY6R8XX,105326,0,8.99,3.8,28,2023/12/25,2651
Us,B07R2KP9XX,151986,0,8.99,3.8,28,2023/12/25,3926
Us,B07QFR2XXX,2845,5,24.99,4.8,15,2023/12/25,26
Jp,B07R8XZPXX,2745,-1,2680,4.5,10,2023/12/25,44
Jp,B07R5RLPXX,2188,-1,2680,4.5,10,2023/12/25,32
Jp,B07VNCB3XX,562,-1,2860,4.5,10,2023/12/25,10
Jp,B07VPBDCXX,18221,-1,5880,4.5,10,2023/12/25,258
Jp,B07RB45KXX,34564,-1,2660,4.5,10,2023/12/25,508
Jp,B07RB45XXX,10917,-1,2680,4.5,10,2023/12/25,143
Ca,B078NT86XX,957,13,39.99,4.1,38,2023/12/25,39
Ca,B078NTCXXX,11796,1,-1,4.1,38,2023/12/25,288
Us,B07HDYXTXX,-1,-1,-1,,-1,2023/12/25,-1
Us,B07FNMKFXX,101657,0,-1,4.1,4,2023/12/25,-1
Us,B07FNPP7XX,8467,2,38.99,4.1,14,2023/12/25,180
Us,B07FNP5XXX,58522,0,-1,4.1,14,2023/12/25,1114
Us,B07DJ3B1XX,52798,0,-1,4.7,65,2023/12/25,989
Us,B07DJ32VXX,19146,0,47.99,4.3,466,2023/12/25,376
Us,B07TYV11XX,37161,0,46.99,4.7,65,2023/12/25,686
Us,B07TSH3BXX,9433,1,45.99,4.7,65,2023/12/25,192
Us,B07VMXD6XX,7584,2,36.99,4.3,466,2023/12/25,167
Us,B07PSGNTXX,4830,3,36.99,4.3,464,2023/12/25,113
Us,B07DJ4ZGXX,714,17,36.99,4.3,466,2023/12/25,21
Us,B07DJ429XX,949,13,38.99,4.3,466,2023/12/25,25
Us,B07Y4ZTBXX,2371,6,43.99,4.3,464,2023/12/25,61
Us,B07DJ3WCXX,1165,11,43.99,4.3,466,2023/12/25,30
Us,B078NVL7XX,538,21,38.99,4.3,466,2023/12/25,16
Us,B07KF8L7XX,722,17,37.99,4.3,466,2023/12/25,15
Us,B077ZRP3XX,321,29,38.59,4.3,466,2023/12/25,9
Jp,B07X9LFKXX,3768,-1,3280,4.4,7,2023/12/25,55
Jp,B07XCMZ1XX,3014,-1,3080,4.4,7,2023/12/25,47
Jp,B07D8RK7XX,15756,-1,-1,3.8,35,2023/12/25,30
Ca,B072XDH9XX,12755,1,-1,3.5,20,2023/12/25,34
Ca,B072LW84XX,4699,3,119.99,3.8,35,2023/12/25,10
Ca,B072PRCLXX,9899,1,-1,2.4,20,2023/12/25,27
Ca,B074M715XX,13428,1,-1,4.2,133,2023/12/25,324
Ca,B074M766XX,305,30,45.99,4.2,133,2023/12/25,9
Ca,B074M6KGXX,146,49,39.99,4.2,133,2023/12/25,4
Ca,B072LW5WXX,12270,1,-1,3.9,17,2023/12/25,295
Ca,B072J9CLXX,8871,1,-1,3.8,31,2023/12/25,215
Ca,B072FPR1XX,11139,1,-1,3.9,18,2023/12/25,272
Ca,B07175FDXX,13340,1,-1,4,6,2023/12/25,322
Us,B07PPGQZXX,37558,0,89.99,4.1,44,2023/12/25,569
Us,B07PN9S8XX,5791,3,89.99,4.1,44,2023/12/25,114
Us,B07PQLD9XX,45957,0,-1,4.1,44,2023/12/25,695
Us,B07PRL2MXX,25700,0,-1,4.1,44,2023/12/25,386
Us,B07TS5LSXX,26660,0,-1,4.1,44,2023/12/25,410
Us,B071FH4HXX,26342,0,-1,4.1,44,2023/12/25,399
Us,B07WMMMDXX,85603,0,-1,4,57,2023/12/25,446
Us,B07WNT69XX,51141,0,39.99,3.1,4,2023/12/25,789
Us,B07WJYSSXX,733,16,54.99,4,57,2023/12/25,3
Us,B07WYXSMXX,54857,0,-1,4,57,2023/12/25,845
Jp,B07R7PRDXX,1823,-1,8099,4.1,11,2023/12/25,13
Jp,B07R9XMRXX,829,-1,8099,4.1,11,2023/12/25,7
Jp,B07WCSYQXX,29025,-1,-1,1,3,2023/12/25,191
Jp,B07R8TS8XX,5208,-1,5699,2,1,2023/12/25,37
Ca,B071NTQRXX,8018,2,-1,3.7,119,2023/12/25,22
Ca,B071L7RYXX,9768,1,-1,3.7,119,2023/12/25,26
Ca,B0748DQ4XX,6185,2,-1,3.7,119,2023/12/25,15
Ca,B07HSTK9XX,16357,1,-1,4,152,2023/12/25,392
Ca,B071RZWGXX,20169,0,-1,4,152,2023/12/25,458
Ca,B071S19TXX,18213,0,-1,4,152,2023/12/25,423
Ca,B072BP12XX,4850,3,45.99,4,152,2023/12/25,131
Us,B07JXYLXXX,10300,1,-1,4.2,25,2023/12/25,175
Us,B07JD8ZHXX,86344,0,-1,3.7,18,2023/12/25,291
Us,B07HNJZDXX,106052,0,-1,3.8,56,2023/12/25,580
Us,B07JW2WSXX,78449,0,-1,3.8,56,2023/12/25,401
Us,B07J4S5DXX,60298,0,-1,4.4,29,2023/12/25,1153
Us,B07JXYSLXX,80334,0,-1,4.4,32,2023/12/25,1516
Us,B07PX249XX,123856,0,-1,4.6,30,2023/12/25,408
Us,B07NRMHCXX,49631,0,15.99,4.6,30,2023/12/25,196
Us,B07Q2BHCXX,15482,1,8.99,4.6,30,2023/12/25,85
Us,B07NRMHVXX,5789,3,6.59,4.6,30,2023/12/25,44
Us,B07JPL8HXX,101844,0,-1,3.8,56,2023/12/25,-1
Us,B07JNVGFXX,97783,0,-1,3.8,56,2023/12/25,516
Us,B075M4S2XX,12649,1,43.99,4.4,144,2023/12/25,257
Us,B075M1F4XX,6931,2,40.99,4.4,144,2023/12/25,155
Us,B07G72ZBXX,75578,0,-1,3.6,25,2023/12/25,1436
Us,B06ZZRQKXX,3530,4,28.99,4,136,2023/12/25,84
Us,B06ZZRQLXX,14418,1,-1,4,136,2023/12/25,292
Jp,B01MXRYKXX,18327,-1,-1,3.9,51,2023/12/25,260
Jp,B01M3V7XXX,1091,-1,2999,3.9,51,2023/12/25,16
Ca,B019R84IXX,5628,3,-1,3.3,34,2023/12/25,13
Ca,B06XGYNVXX,9644,1,-1,4.2,775,2023/12/25,233
Ca,B06VTR57XX,701,17,54.99,4.2,775,2023/12/25,27
Ca,B01M8M3EXX,11160,1,-1,4.2,775,2023/12/25,273
Ca,B01M3RWQXX,11572,1,-1,4.2,775,2023/12/25,281
Ca,B01F3DHEXX,3570,4,-1,4.2,775,2023/12/25,98
Ca,B01M3102XX,11421,1,-1,4.2,775,2023/12/25,278
Us,B07PQ5XNXX,4969,3,79.99,4.2,52,2023/12/25,97
Us,B07PT5WLXX,67275,0,-1,4.2,52,2023/12/25,1048
Us,B07PR959XX,16148,1,-1,4.2,52,2023/12/25,233
Us,B07S2QGSXX,17424,0,54.99,4,66,2023/12/25,84
Us,B07RYKZBXX,5749,3,64.99,4,66,2023/12/25,54
Us,B07MDYLMXX,13327,1,54.99,4,66,2023/12/25,73
Us,B07JZKP5XX,73559,0,-1,4,12,2023/12/25,378
Us,B07HNTJ5XX,21350,0,48.99,4.5,131,2023/12/25,419
Us,B07HNXVZXX,7146,2,43.99,4.6,164,2023/12/25,106
Us,B07HNXPXXX,6222,2,47.99,4.5,131,2023/12/25,97
Us,B01N4876XX,5449,3,46.99,4.6,164,2023/12/25,127
Us,B01M29YGXX,19930,0,50.99,4.6,164,2023/12/25,391
Us,B076KFB4XX,189,42,49.99,4.7,999,2023/12/26,5
Us,B072JT9WXX,536,21,79.99,4.7,912,2023/12/26,14
Us,B073Q6KLXX,54,92,59.99,4.7,971,2023/12/26,2
Us,B01M1L6OXX,1690,8,69.99,4.7,1277,2023/12/26,38
Us,B01MTZ4JXX,112,58,39.99,4.3,1242,2023/12/26,3
Us,B01F543PXX,11,215,51.49,4.6,2613,2023/12/26,1
Us,B01M29YGXX,23478,0,50.99,4.6,164,2023/12/26,430
Us,B077ZRP3XX,448,23,38.59,4.3,470,2023/12/26,10
Us,B07QBPSQXX,35792,3,29.99,4.9,26,2023/12/26,49
Us,B07QBPTNXX,111680,1,39.99,4.9,26,2023/12/26,125
Us,B07QLPG6XX,132057,0,38.99,4.6,35,2023/12/26,149
Us,B07QPR1PXX,38460,3,33.99,4.6,35,2023/12/26,51
Us,B07QLPG8XX,155705,0,-1,4.6,35,2023/12/26,171
Us,B07S16PZXX,297585,0,-1,4.8,18,2023/12/26,895
Us,B07S291NXX,138128,0,10.99,4.8,18,2023/12/26,444
Us,B07S4HN2XX,141398,0,11.99,5,2,2023/12/26,-1
Us,B07QW51WXX,139715,0,11.99,4.1,15,2023/12/26,-1
Us,B07QZBDQXX,178060,0,-1,4.1,15,2023/12/26,-1
Us,B07TB3QWXX,106428,0,15.99,4.5,7,2023/12/26,-1
Us,B07TB311XX,47284,0,15.99,4.5,7,2023/12/26,-1
Us,B07QV4QTXX,172833,0,8.99,3.8,28,2023/12/26,4459
Us,B07R1HZVXX,142629,0,8.99,3.8,28,2023/12/26,3737
Us,B07QV4S8XX,61381,0,8.99,3.8,28,2023/12/26,1414
Us,B07QY6R8XX,123990,0,8.99,3.8,28,2023/12/26,3230
Us,B07R2KP9XX,70221,0,8.99,3.8,28,2023/12/26,1686
Us,B07QFR2XXX,3570,4,23.99,4.8,15,2023/12/26,31
Jp,B07R8XZPXX,5749,-1,2680,4.5,10,2023/12/26,76
Jp,B07R5RLPXX,3621,-1,2680,4.5,10,2023/12/26,48
Jp,B07VNCB3XX,1476,-1,2860,4.5,10,2023/12/26,19
Jp,B07VPBDCXX,20656,-1,5880,4.5,10,2023/12/26,293
Jp,B07RB45KXX,35783,-1,2660,4.5,10,2023/12/26,525
Jp,B07RB45XXX,13266,-1,2680,4.5,10,2023/12/26,173
Ca,B078NT86XX,1808,8,39.99,4.1,38,2023/12/26,45
Ca,B078NTCXXX,11573,1,-1,4.1,38,2023/12/26,278
Us,B07HDYXTXX,-1,-1,-1,,-1,2023/12/26,-1
Us,B07FNMKFXX,100423,0,-1,4.1,4,2023/12/26,-1
Us,B07FNPP7XX,10232,1,38.99,4.1,14,2023/12/26,192
Us,B07FNP5XXX,58189,0,-1,4.1,14,2023/12/26,1077
Us,B07DJ3B1XX,51674,0,-1,4.7,66,2023/12/26,935
Us,B07DJ32VXX,17363,0,-1,4.3,470,2023/12/26,305
Us,B07TYV11XX,39652,0,46.99,4.7,66,2023/12/26,691
Us,B07TSH3BXX,15764,1,45.99,4.7,66,2023/12/26,281
Us,B07VMXD6XX,15635,1,36.99,4.3,470,2023/12/26,279
Us,B07PSGNTXX,5243,3,36.99,4.3,470,2023/12/26,103
Us,B07DJ4ZGXX,848,15,36.99,4.3,470,2023/12/26,19
Us,B07DJ429XX,1099,12,38.99,4.3,470,2023/12/26,25
Us,B07Y4ZTBXX,2695,6,43.99,4.3,470,2023/12/26,55
Us,B07DJ3WCXX,1484,9,43.99,4.3,470,2023/12/26,34
Us,B078NVL7XX,670,18,38.99,4.3,470,2023/12/26,17
Us,B07KF8L7XX,677,17,37.99,4.3,470,2023/12/26,13
Us,B077ZRP3XX,448,23,38.59,4.3,470,2023/12/26,10
Jp,B07X9LFKXX,3610,-1,3280,4.4,7,2023/12/26,47
Jp,B07XCMZ1XX,5739,-1,3080,4.4,7,2023/12/26,75
Jp,B07D8RK7XX,15393,-1,-1,3.8,35,2023/12/26,27
Ca,B072XDH9XX,12527,1,-1,3.5,20,2023/12/26,33
Ca,B072LW84XX,4778,3,119.99,3.8,35,2023/12/26,8
Ca,B072PRCLXX,9713,1,-1,2.4,20,2023/12/26,28
Ca,B074M715XX,13210,1,-1,4.2,133,2023/12/26,315
Ca,B074M766XX,785,16,45.99,4.2,133,2023/12/26,23
Ca,B074M6KGXX,153,48,39.99,4.2,133,2023/12/26,7
Ca,B072LW5WXX,12018,1,-1,3.9,17,2023/12/26,288
Ca,B072J9CLXX,8649,2,-1,3.8,31,2023/12/26,208
Ca,B072FPR1XX,10917,1,-1,3.9,18,2023/12/26,263
Ca,B07175FDXX,13106,1,-1,4,6,2023/12/26,313
Us,B07PPGQZXX,43672,0,89.99,4.1,44,2023/12/26,658
Us,B07PN9S8XX,13573,1,89.99,4.1,44,2023/12/26,223
Us,B07PQLD9XX,47407,0,-1,4.1,44,2023/12/26,707
Us,B07PRL2MXX,28902,0,-1,4.1,44,2023/12/26,427
Us,B07TS5LSXX,29763,0,-1,4.1,44,2023/12/26,441
Us,B071FH4HXX,27636,0,-1,4.1,44,2023/12/26,414
Us,B07WMMMDXX,84302,0,-1,4,58,2023/12/26,427
Us,B07WNT69XX,54506,0,39.99,3.1,4,2023/12/26,832
Us,B07WJYSSXX,1343,10,54.99,4,58,2023/12/26,4
Us,B07WYXSMXX,54492,0,-1,4,58,2023/12/26,831
Jp,B07R7PRDXX,4525,-1,8099,4.1,11,2023/12/26,39
Jp,B07R9XMRXX,1935,-1,8099,4.1,11,2023/12/26,13
Jp,B07WCSYQXX,29272,-1,-1,1,3,2023/12/26,188
Jp,B07R8TS8XX,1954,-1,5899,2,1,2023/12/26,15
Ca,B071NTQRXX,7899,2,-1,3.7,119,2023/12/26,19
Ca,B071L7RYXX,9567,1,-1,3.7,119,2023/12/26,27
Ca,B0748DQ4XX,6343,2,-1,3.7,119,2023/12/26,15
Ca,B07HSTK9XX,16079,1,-1,4,152,2023/12/26,377
Ca,B071RZWGXX,19961,0,-1,4,152,2023/12/26,455
Ca,B071S19TXX,17977,0,-1,4,152,2023/12/26,412
Ca,B072BP12XX,4854,3,45.99,4,152,2023/12/26,125
Us,B07JXYLXXX,12165,1,79.99,4.2,25,2023/12/26,200
Us,B07JD8ZHXX,84951,0,-1,3.7,18,2023/12/26,292
Us,B07HNJZDXX,105114,0,-1,3.8,56,2023/12/26,568
Us,B07JW2WSXX,77248,0,-1,3.8,56,2023/12/26,392
Us,B07J4S5DXX,59896,0,-1,4.4,29,2023/12/26,1115
Us,B07JXYSLXX,78906,0,-1,4.4,33,2023/12/26,1474
Us,B07PX249XX,124073,0,-1,4.6,30,2023/12/26,413
Us,B07NRMHCXX,21966,0,15.99,4.6,30,2023/12/26,103
Us,B07Q2BHCXX,17973,0,8.99,4.6,30,2023/12/26,87
Us,B07NRMHVXX,7765,2,6.59,4.6,30,2023/12/26,51
Us,B07JPL8HXX,100646,0,-1,3.8,56,2023/12/26,-1
Us,B07JNVGFXX,96690,0,-1,3.8,56,2023/12/26,511
Us,B075M4S2XX,18593,0,43.99,4.4,144,2023/12/26,338
Us,B075M1F4XX,10662,1,40.99,4.4,144,2023/12/26,201
Us,B07G72ZBXX,74152,0,-1,3.6,25,2023/12/26,1383
Us,B06ZZRQKXX,4579,3,28.99,4,136,2023/12/26,91
Us,B06ZZRQLXX,17646,0,-1,4,136,2023/12/26,314
Jp,B01MXRYKXX,18202,-1,-1,3.9,51,2023/12/26,254
Jp,B01M3V7XXX,2184,-1,-1,3.9,51,2023/12/26,25
Ca,B019R84IXX,5818,3,-1,3.3,34,2023/12/26,12
Ca,B06XGYNVXX,9569,1,-1,4.2,782,2023/12/26,228
Ca,B06VTR57XX,142,50,54.99,4.2,782,2023/12/26,6
Ca,B01M8M3EXX,10935,1,-1,4.2,782,2023/12/26,264
Ca,B01M3RWQXX,11332,1,-1,4.2,782,2023/12/26,274
Ca,B01F3DHEXX,3777,4,-1,4.2,782,2023/12/26,96
Ca,B01M3102XX,11210,1,-1,4.2,782,2023/12/26,272
Us,B07PQ5XNXX,7238,2,79.99,4.2,52,2023/12/26,121
Us,B07PT5WLXX,65967,0,-1,4.2,52,2023/12/26,1030
Us,B07PR959XX,17205,0,-1,4.2,52,2023/12/26,267
Us,B07S2QGSXX,9059,1,54.99,4,66,2023/12/26,61
Us,B07RYKZBXX,7465,2,64.99,4,66,2023/12/26,57
Us,B07MDYLMXX,19453,0,54.99,4,66,2023/12/26,90
Us,B07JZKP5XX,72042,0,-1,4,12,2023/12/26,354
Us,B07HNTJ5XX,16348,1,48.99,4.5,131,2023/12/26,292
Us,B07HNXVZXX,8482,2,43.99,4.6,164,2023/12/26,101
Us,B07HNXPXXX,12428,1,47.99,4.5,131,2023/12/26,120
Us,B01N4876XX,4896,3,46.99,4.6,164,2023/12/26,96
Us,B01M29YGXX,23478,0,50.99,4.6,164,2023/12/26,430
Us,B076KFB4XX,196,41,49.99,4.7,1002,2023/12/27,5
Us,B072JT9WXX,610,19,79.99,4.7,914,2023/12/27,15
Us,B073Q6KLXX,51,95,59.99,4.7,977,2023/12/27,2
Us,B01M1L6OXX,1651,9,-1,4.7,1284,2023/12/27,35
Us,B01MTZ4JXX,107,60,39.99,4.3,1247,2023/12/27,3
Us,B01F543PXX,18,173,51.49,4.6,2620,2023/12/27,1
Us,B01M29YGXX,27013,0,50.99,4.6,164,2023/12/27,495
Us,B077ZRP3XX,562,20,38.59,4.3,477,2023/12/27,11
Us,B07QBPSQXX,33182,3,29.99,4.9,26,2023/12/27,41
Us,B07QBPTNXX,90041,1,39.99,4.9,26,2023/12/27,106
Us,B07QLPG6XX,168164,0,38.99,4.6,35,2023/12/27,164
Us,B07QPR1PXX,37285,3,33.99,4.6,35,2023/12/27,47
Us,B07QLPG8XX,164985,0,-1,4.6,35,2023/12/27,161
Us,B07S16PZXX,295514,0,-1,4.8,19,2023/12/27,892
Us,B07S291NXX,150063,0,10.99,4.8,19,2023/12/27,481
Us,B07S4HN2XX,151778,0,11.99,5,2,2023/12/27,-1
Us,B07QW51WXX,147330,0,11.99,4.1,15,2023/12/27,-1
Us,B07QZBDQXX,177814,0,-1,4.1,15,2023/12/27,-1
Us,B07TB3QWXX,69728,0,15.99,4.5,7,2023/12/27,-1
Us,B07TB311XX,87901,0,15.99,4.5,7,2023/12/27,-1
Us,B07QV4QTXX,180706,0,8.99,3.8,28,2023/12/27,4645
Us,B07R1HZVXX,149729,0,8.99,3.8,28,2023/12/27,3924
Us,B07QV4S8XX,68837,0,8.99,3.8,28,2023/12/27,1644
Us,B07QY6R8XX,67607,0,8.99,3.8,28,2023/12/27,1609
Us,B07R2KP9XX,61753,0,8.99,3.8,28,2023/12/27,1447
Us,B07QFR2XXX,4356,3,23.99,4.8,15,2023/12/27,39
Jp,B07R8XZPXX,1484,-1,2680,4.5,10,2023/12/27,19
Jp,B07R5RLPXX,6072,-1,2680,4.5,10,2023/12/27,74
Jp,B07VNCB3XX,1458,-1,2860,4.5,10,2023/12/27,18
Jp,B07VPBDCXX,22823,-1,5880,4.5,10,2023/12/27,327
Jp,B07RB45KXX,36901,-1,2660,4.5,10,2023/12/27,544
Jp,B07RB45XXX,15182,-1,2680,4.5,10,2023/12/27,194
Ca,B078NT86XX,2439,6,39.99,4.1,38,2023/12/27,59
Ca,B078NTCXXX,11492,1,-1,4.1,38,2023/12/27,275
Us,B07HDYXTXX,-1,-1,-1,,-1,2023/12/27,-1
Us,B07FNMKFXX,99488,0,-1,4.1,4,2023/12/27,-1
Us,B07FNPP7XX,10081,1,38.99,4.1,14,2023/12/27,179
Us,B07FNP5XXX,58289,0,-1,4.1,14,2023/12/27,1049
Us,B07DJ3B1XX,51446,0,-1,4.7,66,2023/12/27,921
Us,B07DJ32VXX,20850,0,-1,4.3,477,2023/12/27,389
Us,B07TYV11XX,24503,0,46.99,4.7,66,2023/12/27,450
Us,B07TSH3BXX,11530,1,45.99,4.7,66,2023/12/27,208
Us,B07VMXD6XX,19875,0,36.99,4.3,477,2023/12/27,371
Us,B07PSGNTXX,7310,2,36.99,4.3,477,2023/12/27,129
Us,B07DJ4ZGXX,861,15,36.99,4.3,477,2023/12/27,19
Us,B07DJ429XX,1379,10,38.99,4.3,477,2023/12/27,30
Us,B07Y4ZTBXX,3875,4,43.99,4.3,477,2023/12/27,69
Us,B07DJ3WCXX,2438,6,43.99,4.3,477,2023/12/27,45
Us,B078NVL7XX,645,18,38.99,4.3,477,2023/12/27,16
Us,B07KF8L7XX,789,15,37.99,4.3,477,2023/12/27,9
Us,B077ZRP3XX,562,20,38.59,4.3,477,2023/12/27,11
Jp,B07X9LFKXX,6727,-1,3280,4.4,7,2023/12/27,84
Jp,B07XCMZ1XX,1602,-1,3080,4.4,7,2023/12/27,21
Jp,B07D8RK7XX,14915,-1,-1,3.8,35,2023/12/27,21
Ca,B072XDH9XX,12440,1,-1,3.5,20,2023/12/27,33
Ca,B072LW84XX,5186,3,119.99,3.8,35,2023/12/27,6
Ca,B072PRCLXX,9678,1,-1,2.4,20,2023/12/27,24
Ca,B074M715XX,13105,1,-1,4.2,134,2023/12/27,304
